SeqID,DisputeID,Location,EffectiveRows,tab,tabnum,Seder_Hebrew,Seder_Name,Seder_Number,Seder_Translate,Tractate_Name_Hebrew,Chapter,HebrewChapterLocation,Ith_chapter_in_seder,Disputant_1,Disputant_Hebrew_D1,Disputant_Hebrew_D1b,Disputant_Hebrew_D1c,Disputant_2,Disputant_Hebrew_D2,Disputant_Hebrew_D2b,Disputant_Hebrew_D2c,StrictQuestion,MoneyQuestion,OweQuestion,Winner,Result_1,Score_1,AltOwe_1,AltMoney_1,AltStrict_1,Result_2,Score_2,AltOwe_2,AltMoney_2,AltStrict_2,Owe_Result_Score_1,Money_Result_Score_1,Strict_Result_1,Strict_Result_Score_1,Owe_Result_Score_2,Money_Result_Score_2,Strict_Result_2,Strict_Result_Score_2
2013,2502,14:10, 1,נגעים54,54,טָהֳרוֹת,Tohoroth,6,Purities,נגעים,14,, 3,Rabbi Akiva,עקיבא,עקיבה,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Akiva,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2014,2503,14:11, 1,נגעים54,54,טָהֳרוֹת,Tohoroth,6,Purities,נגעים,14,, 3,Rabbi Shimon,שמעון,NA,NA,Rabbi Yehuda,יהודה,NA,NA,0,0,0,Rabbi Yehuda,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,2505,1:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2017,2506,1:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Meir,מאיר,NA,NA,0,0,0,Rabbi Meir,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,2507,1:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Chachamim,חכמים,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Rabbi Meir,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2018,2508,1:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Chachamim,חכמים,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2018,2509,1:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Rabbi Meir,מאיר,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Rabbi Meir,Kula 0.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 1,NA,NA, 1,0.0,NA,NA, 1,0.0
2019,2510,1:2, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Rabbi Yossi,NA,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2019,2511,1:2, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Rabbi Yossi,NA,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Rabbi Yossi,Kula 0.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 1,NA,NA, 1,0.0,NA,NA, 1,0.0
2019,2512,1:2, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 1,, 4,Chachamim,חכמים,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Chachamim,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2020,2513,2:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2021,2514,2:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2022,2515,2:2, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Yehuda,יהודה,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2023,2516,2:3, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2024,2517,2:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2025,2518,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 0.25,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.25
2025,2519,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 0.75,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.75
2025,2520,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 0.5,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2025,2521,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehoshua ben Bathyra,יהושע בן בתירא,יהושע בן בתירה,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2025,2522,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Yehuda,יהודה,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,0,0,Rabbi Yehuda,Chumra 0.25,0,NA,NA, 0,Chumra 0.75,0,NA,NA, 1,NA,NA, 0,0.25,NA,NA, 1,0.75
2025,2523,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Yehuda,יהודה,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Rabbi Yehuda,Chumra 0.25,0,NA,NA, 0,Chumra 0.5,0,NA,NA, 1,NA,NA, 0,0.25,NA,NA, 1,0.5
2025,2524,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Yehuda,יהודה,NA,NA,Rabbi Yehoshua ben Bathyra,יהושע בן בתירא,יהושע בן בתירה,NA,1,0,0,Rabbi Yehuda,Chumra 0.25,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.25,NA,NA, 1,1.0
2025,2525,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Akiva,עקיבא,עקיבה,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Rabbi Akiva,Chumra 0.75,0,NA,NA, 1,Chumra 0.5,0,NA,NA, 0,NA,NA, 1,0.75,NA,NA, 0,0.5
2025,2526,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Akiva,עקיבא,עקיבה,NA,Rabbi Yehoshua ben Bathyra,יהושע בן בתירא,יהושע בן בתירה,NA,1,0,0,Rabbi Akiva,Chumra 0.75,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.75,NA,NA, 1,1.0
2025,2527,2:5,10,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Yehoshua ben Bathyra,יהושע בן בתירא,יהושע בן בתירה,NA,1,0,0,Rabbi Eliezer,Chumra 0.5,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.5,NA,NA, 1,1.0
2026,2528,2:5, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 2,, 4,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,0,0,0,Chachamim,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027,2529,3:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2027,2530,3:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Chanina Sgan Hacohanim,חנינא סגן הכהנים,NA,NA,1,0,0,Rabbi Chanina Sgan Hacohanim,Chumra 1.0,0,NA,NA, 1,Chumra 0.5,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.5
2027,2531,3:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Rabbi Yossi,NA,NA,NA,Rabbi Chanina Sgan Hacohanim,חנינא סגן הכהנים,NA,NA,1,0,0,Rabbi Chanina Sgan Hacohanim,Kula 0.0,0,NA,NA, 0,Chumra 0.5,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2028,2532,3:2, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2029,2533,3:3, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Rabbi Yossi,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2030,2534,3:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Rabbi Yossi Haglili,NA,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,0,0,Rabbi Akiva,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2031,2535,3:5, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,0,0,0,Chachamim,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,2536,3:7, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2033,2537,3:9, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2034,2538,3:9, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,2539,3:11, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 3,, 4,Tanna Kama,NA,NA,NA,Rabbi Yishmael,ישמעאל,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2036,2540,4:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 4,, 4,Tanna Kama,NA,NA,NA,Rabbi Elazar,אלעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2037,2541,4:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 4,, 4,Tanna Kama,NA,NA,NA,Rabbi Elazar,אלעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2038,2542,4:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 4,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2039,2543,4:3, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 4,, 4,Tanna Kama,NA,NA,NA,Rabbi Elazar,אלעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2040,2544,5:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2041,2545,5:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 0.5,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2041,2546,5:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2041,2547,5:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Rabbi Shimon,שמעון,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Rabbi Shimon,Chumra 0.5,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.5,NA,NA, 1,1.0
2042,2548,5:3, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2043,2549,5:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Rabbi Yehoshua,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2044,2550,5:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2045,2551,5:6, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2046,2552,5:6, 2,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 5,, 4,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2047,2553,6:2, 2,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 6,, 4,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2048,2554,6:2, 2,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 6,, 4,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2049,2555,7:6, 7:7, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 7,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,0,0,0,Tanna Kama,,0,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2050,2556,7:10, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 7,, 4,Tanna Kama,NA,NA,NA,Rabbi Elazar,אלעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2051,2557,7:11, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 7,, 4,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2052,2558,8:8, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Rabbi Meir,מאיר,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Meir,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2052,2559,8:8, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Rabbi Meir,מאיר,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Rabbi Yossi,Chumra 1.0,0,NA,NA, 1,Chumra 0.5,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.5
2052,2560,8:8, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Rabbi Yehuda,יהודה,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Rabbi Yossi,Kula 0.0,0,NA,NA, 0,Chumra 0.5,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2053,2561,8:9, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2054,2562,8:10, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2055,2563,8:11, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2056,2564,8:11, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 8,, 4,Rabbi Yishmael,ישמעאל,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,0,0,Rabbi Akiva,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2057,2565,9:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2058,2566,9:1, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2059,2567,9:2, 2,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2060,2568,9:3, 11:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Gamliel,גמליאל,NA,NA,1,0,0,Rabbi Gamliel,Kula 0.0,0,NA,NA, 0,Chumra 0.5,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2060,2569,9:3, 11:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Tanna Kama,Kula 0.0,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2060,2570,9:3, 11:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Rabbi Gamliel,גמליאל,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Rabbi Gamliel,Chumra 0.5,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.5,NA,NA, 1,1.0
2061,2571,9:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Rabbi Yehoshua,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2062,2572,9:4, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Rabbi Yehoshua,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2063,2573,9:5, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2064,2574,9:5, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2065,2575,9:7, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה, 9,, 4,Tanna Kama,NA,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
2066,2576,10:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה,10,, 4,Rabbi Eliezer,אליעזר,NA,NA,Rabbi Yehoshua,יהושע,יהושוע,NA,1,0,0,Rabbi Eliezer,Kula 0.0,0,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
2066,2577,10:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה,10,, 4,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 0.5,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
2066,2578,10:1, 3,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה,10,, 4,Rabbi Yehoshua,יהושע,יהושוע,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Chumra 0.5,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.5
2067,2579,10:2, 1,פרה55,55,טָהֳרוֹת,Tohoroth,6,Purities,פרה,10,, 4,Rabbi Yehoshua,יהושע,יהושוע,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
